"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC101750670",96.6759506068753,-1.61058691907424,0.469930673452317,-3.42728621488391,0.000609646129661999,0.00910575656185914
"CFAP54",33.8579161186143,1.24013748523513,0.386399464556632,3.20946998893516,0.00132979928007685,0.0163910210846644
"ANKS1B",84.9449254817154,1.69292537458248,0.349436719483778,4.84472661340065,1.26786134491562e-06,6.68693398947485e-05
"MGP",18690.0165876301,2.3409594442996,0.448116974177988,5.22399190210053,1.75106440457784e-07,1.35319211856376e-05
"LOC121106462",68.0575905081306,-1.47734799267697,0.395840075073793,-3.73218399476496,0.000189826759644719,0.0036793684034081
"HIST1H4D",552.280087127958,-1.4736343067372,0.441675613218606,-3.33646292127936,0.000848517463799546,0.0117594788470138
"HISTH2A4L1",15.8126577314984,-1.63860179011607,0.544410718965048,-3.00986320260398,0.00261365377592952,0.0269852964724548
"HIST1H2A4L3",90.6501832336884,-1.09988753354256,0.314813951804324,-3.49376997823213,0.000476251167869614,0.00749768667645218
"FMC1",414.034436623494,-1.38457683698679,0.282989126341417,-4.89268564798615,9.9469213912667e-07,5.54221256452584e-05
"LOC121109326",18.2187023997437,-1.68548368181981,0.55086686918282,-3.05969332357949,0.00221563739932511,0.0237885178107419
"NDUFA6",2636.44743539993,-1.15937802968753,0.320880823635447,-3.61311098791215,0.000302545123435252,0.00525653668029146
"TNFRSF13C",20.3553414775465,-5.17532923684932,1.05254559136987,-4.91696443297409,8.7896513385378e-07,5.03958912552164e-05
"ACO2",16456.9388889653,-1.25062209839314,0.258034196856192,-4.84673005993131,1.25513021241835e-06,6.63948940342967e-05
"LOC101749129",43.3734735434303,-2.02874507195296,0.457845351298123,-4.43107059228818,9.37663840070373e-06,0.000337369171931393
"NPTXR",195.042509212916,1.12558611349632,0.23493625922195,4.79102764819694,1.65929257488854e-06,8.27570035342611e-05
"KDELR3",505.865187183421,1.48778668810971,0.42736174221984,3.48132867575305,0.000498932847824007,0.00777215813954768
"C1QTNF6",1078.51432478514,2.12301279114035,0.610769569553978,3.47596359898989,0.000509021370910557,0.00790161209306921
"MB",23809.3777625241,-5.00066554525775,0.756149078175343,-6.61333285934145,3.75762221389087e-11,8.63703357702523e-09
"MTERF2",185.909301436725,-1.40410061029597,0.3659435664318,-3.83693208214291,0.000124580908315688,0.00268725857330466
"CHST11",151.534878705435,-1.13419735557026,0.403650552698197,-2.80984962856791,0.00495646515657742,0.0422372162351181
"IGF1",38.0471078737898,3.38574342931312,0.646788303100307,5.23470108083888,1.65252081070398e-07,1.28824144251985e-05
"SPIC",98.0399654500601,-3.04742286007211,0.805830253194343,-3.78171810749473,0.000155749675219061,0.00316738527156016
"RAB19",325.036415224872,1.51641286544277,0.291539323119582,5.20140078949412,1.97792047303456e-07,1.49598121224325e-05
"NDUFB2",4446.84129844369,-1.17414775208013,0.265208778846354,-4.42725824230865,9.54384456261989e-06,0.000342000591241947
"SYT10",220.602273814461,1.26069126578954,0.379704770926682,3.32018811012772,0.000899568117920898,0.0122474883825395
"LRTM2",21.5666484993966,2.16352228093306,0.663581530618874,3.26037145566017,0.00111266389442234,0.0143511850417909
"AKR1B10",245.638504954074,1.54979387018006,0.332637275080107,4.65911064779745,3.17578471956115e-06,0.000138822552979804
"LOC101748166",29.7853293748435,1.0901043454484,0.391254557478267,2.78617673484596,0.00533337844571472,0.0445635648833875
"LOC124417677",59.0332471464158,1.66088803151514,0.44018705285296,3.77314148780734,0.00016120480557901,0.00325227493117063
