"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GJB6",64.0205747990782,2.95088378762965,0.800698721510625,3.68538591152289,0.000228356360078761,0.00953063593681803
"GRIA4",26.7297003241089,-2.60156713323953,0.736112431592424,-3.53419806755822,0.000409014447858056,0.0148602381266119
"PANX1",363.235545979254,-1.59685814615935,0.451622989643039,-3.53582121100942,0.000406509711996485,0.014838786751102
"PAK1",765.720199251835,-1.7502199693286,0.381209074419405,-4.59123375274906,4.40633492236434e-06,0.000352987105178789
"PGM2L1",3197.89160341266,1.2959356036598,0.192267394506114,6.74027755454186,1.5808435503041e-11,4.17515602043596e-09
"UCP3",20507.5597885296,1.54754058477069,0.419309969513244,3.69068397435708,0.000223651862206402,0.00938061396246853
"ABCF2",8893.57781537832,1.59076804714015,0.203388922552573,7.82131114701665,5.2275953265399e-15,2.67763769104557e-12
"KCNH2",1765.82995751776,-1.62067999935132,0.324580719069262,-4.99314932815059,5.94025924422957e-07,6.27551262532578e-05
"LOC769510",277.150915946532,-1.12196608163461,0.262330162848161,-4.27692366540409,1.89493743462048e-05,0.00122252394875534
"MYL3",4594.27179189853,-9.58765932875996,1.54961773904184,-6.18711252924104,6.12762247890194e-10,1.19051957196413e-07
"LOC101748313",69.0224042536262,1.99153141237817,0.372327677920342,5.34886749086714,8.85063107434532e-08,1.09198698576393e-05
"CRHR2",996.670339887579,1.49267663154802,0.395049944181866,3.77845043020903,0.000157807255602299,0.00707537411524045
"INSIG1",1131.77499378821,2.10343211443496,0.477007190066693,4.40964446288716,1.03540468635848e-05,0.000726201054502793
"EN2",729.596016646679,-10.7574956091746,0.950566512250311,-11.3169309780417,1.08193579588199e-29,2.6125658225419e-26
"PTER",845.856607669028,1.26804669452915,0.255148631807804,4.96983536828971,6.70097737137083e-07,6.90650125050494e-05
"LOC420552",74.1287370702741,1.6932211077816,0.494067728849367,3.42710322676799,0.000610057113267549,0.0197166259762168
"ACCSL",1389.10383748064,1.53114970512843,0.424606378681742,3.60604499132145,0.000310899256428214,0.0122212328637351
"LOC112531701",18.4745543483924,4.02679103789268,1.1245531154019,3.58079221225006,0.000342554000039727,0.0131394079728939
"DNAH11",15.2885439945237,3.92664617142399,1.21174569112624,3.24048700992239,0.00119325708879884,0.0332832088646317
