"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GLT8D2",249.60889733122,1.25027498375245,0.474739775601199,2.63360065452518,0.00844847902225675,0.0495588337100962
"PAH",15.753423352486,1.936424182635,0.635738053022717,3.04594663388162,0.00231948999736704,0.0194740742622587
"THL",6.62802211618015,3.71933435148814,1.23761015184251,3.00525520572931,0.00265358098832065,0.0214971506319104
"LOC121109115",20.5667179662601,3.68872775240817,0.838379953371456,4.3998281895629,1.08336618095701e-05,0.000302288076928256
"IGF1",38.0471078737898,3.2576585449186,0.666344003146446,4.88885399963995,1.01424679830827e-06,4.62236476746955e-05
"LOC112533534",229.727274520144,-4.11953073514705,0.71659379604633,-5.7487669553878,8.98966226014212e-09,8.32199255269615e-07
"SPIC",98.0399654500601,-4.02692980983131,0.837970631030845,-4.80557391955074,1.54308211508471e-06,6.60885337675077e-05
"DGKI",28.3984324965006,-1.84160036840156,0.657200950801285,-2.80218762032558,0.00507573453293224,0.0344073629246139
"SYT10",220.602273814461,2.12016328416379,0.385399998058503,5.50120211428219,3.77210494365505e-08,2.91501709863151e-06
"WNK1",8222.21611335874,-1.00198565742457,0.268527549433765,-3.73140729708152,0.000190413079854043,0.00297692099463987
"LRTM2",21.5666484993966,2.5932397465936,0.929483193820635,2.78998024260568,0.00527112580751701,0.0352611931135895
"AKR1B10",245.638504954074,2.08633410857765,0.342455997325335,6.09226915245294,1.1132130880974e-09,1.32862180479172e-07
"PTPRO",17.7523620248945,3.78445531058098,0.859012146661238,4.40558998529904,1.05496345646382e-05,0.000299535470849649
"LOC101747754",20.7294186565273,2.48489404109348,0.769043398169711,3.23114930445723,0.00123293518545574,0.0123460225274875
"LOC418209",4.10793706405576,4.50166029656627,1.66581039754965,2.70238455900387,0.00688440862997211,0.0426615837321404
"SCUBE1",225.164627338351,2.24426291409583,0.501462714028943,4.47543327013202,7.62565135432206e-06,0.000229432529585275
"LOC121109071",19.692708700009,4.13746524798966,1.45152118350462,2.85043394130837,0.00436596184215747,0.0306964421608017
"PRR5",331.360285371694,1.05593261919641,0.367360859028432,2.87437431954253,0.0040482885424181,0.0291785403702106
"CREBL2",1459.23240407436,-1.05864673806728,0.197079139918291,-5.37168336794139,7.80049908017959e-08,5.18194660439597e-06
"LOC101751545",952.041844071658,1.16502142679693,0.255996338807107,4.55093003370946,5.34093076250361e-06,0.00017978151799168
"KLHL42",222.406560765561,-1.35576406606044,0.300072009299268,-4.51812906250883,6.23884536461442e-06,0.000200119322178468
"PTHLH",86.1626846716764,1.51119650206735,0.32869508815359,4.59756338482675,4.27460605441917e-06,0.000150151873540013
